"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C02_001E","S1602_C02_001M","S1602_C03_001E","S1602_C03_001M","S1602_C04_001E","S1602_C04_001M","S1602_C01_002E","S1602_C01_002M","S1602_C02_002E","S1602_C02_002M","S1602_C03_002E","S1602_C03_002M","S1602_C04_002E","S1602_C04_002M","S1602_C01_003E","S1602_C01_003M","S1602_C02_003E","S1602_C02_003M","S1602_C03_003E","S1602_C03_003M","S1602_C04_003E","S1602_C04_003M","S1602_C01_004E","S1602_C01_004M","S1602_C02_004E","S1602_C02_004M","S1602_C03_004E","S1602_C03_004M","S1602_C04_004E","S1602_C04_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_005E","S1602_C02_005M","S1602_C03_005E","S1602_C03_005M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total MOE!!All households","Estimate!!Percent!!All households","Margin of Error!!Percent MOE!!All households","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households MOE!!All households","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households MOE!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other languages"
"1400000US34017007700","Census Tract 77, Hudson County, New Jersey","4231","206","(X)","(X)","451","145","10.7","3.4","150","73","3.5","1.7","11","18","7.3","11.7","1119","198","26.4","4.5","70","65","6.3","5.7","1708","221","40.4","5.0","350","129","20.5","7.1","40","39","0.9","0.9","20","32","50.0","50.0"
"1400000US34017007800","Census Tract 78, Hudson County, New Jersey","777","51","(X)","(X)","134","49","17.2","5.9","156","39","20.1","4.7","64","29","41.0","15.5","144","55","18.5","6.8","48","38","33.3","17.7","67","28","8.6","3.6","22","19","32.8","21.4","9","10","1.2","1.2","0","12","0.0","98.9"
"1400000US34017010100","Census Tract 101, Hudson County, New Jersey","2266","126","(X)","(X)","202","119","8.9","5.1","461","172","20.3","7.2","58","71","12.6","14.7","316","126","13.9","5.7","54","43","17.1","13.6","194","108","8.6","4.6","90","88","46.4","29.4","228","100","10.1","4.3","0","17","0.0","13.3"
"1400000US34017010200","Census Tract 102, Hudson County, New Jersey","1150","84","(X)","(X)","91","50","7.9","4.4","275","98","23.9","8.0","49","40","17.8","15.1","153","74","13.3","6.5","9","14","5.9","9.5","47","38","4.1","3.3","18","29","38.3","46.5","88","54","7.7","4.6","15","17","17.0","21.6"
"1400000US34017010300","Census Tract 103, Hudson County, New Jersey","1109","94","(X)","(X)","84","73","7.6","6.5","290","129","26.1","10.8","67","71","23.1","21.8","78","67","7.0","6.1","6","10","7.7","17.4","51","36","4.6","3.2","11","20","21.6","32.7","90","47","8.1","4.2","0","12","0.0","29.4"
"1400000US34017010400","Census Tract 104, Hudson County, New Jersey","1748","114","(X)","(X)","176","87","10.1","4.9","326","115","18.6","6.4","86","57","26.4","16.4","371","125","21.2","7.0","66","70","17.8","16.3","217","81","12.4","4.5","16","18","7.4","8.7","87","55","5.0","3.1","8","14","9.2","16.4"
"1400000US34017010500","Census Tract 105, Hudson County, New Jersey","2112","116","(X)","(X)","61","49","2.9","2.3","427","148","20.2","6.7","33","39","7.7","9.1","174","88","8.2","4.1","0","17","0.0","17.0","150","87","7.1","4.2","0","17","0.0","19.3","151","92","7.1","4.4","28","34","18.5","21.9"
"1400000US34017010600","Census Tract 106, Hudson County, New Jersey","2962","157","(X)","(X)","474","162","16.0","5.5","774","174","26.1","5.5","169","109","21.8","12.9","235","120","7.9","4.0","68","54","28.9","20.1","283","93","9.6","3.2","100","67","35.3","29.5","248","113","8.4","4.0","137","95","55.2","24.7"
"1400000US34017010700","Census Tract 107, Hudson County, New Jersey","1422","89","(X)","(X)","93","86","6.5","6.0","377","121","26.5","8.1","72","85","19.1","19.0","156","75","11.0","5.4","21","23","13.5","13.8","17","18","1.2","1.3","0","12","0.0","71.9","102","59","7.2","4.0","0","12","0.0","26.7"
"1400000US34017010800","Census Tract 108, Hudson County, New Jersey","1239","77","(X)","(X)","137","62","11.1","4.9","274","93","22.1","7.3","77","47","28.1","14.9","157","68","12.7","5.4","51","36","32.5","20.8","88","41","7.1","3.3","9","14","10.2","14.9","57","41","4.6","3.3","0","12","0.0","39.3"
"1400000US34017010900","Census Tract 109, Hudson County, New Jersey","896","69","(X)","(X)","118","53","13.2","5.8","256","83","28.6","8.5","79","50","30.9","16.8","109","38","12.2","4.3","16","19","14.7","17.4","36","30","4.0","3.3","0","12","0.0","49.4","89","35","9.9","3.9","23","15","25.8","15.1"
"1400000US34017011000","Census Tract 110, Hudson County, New Jersey","797","86","(X)","(X)","107","50","13.4","5.9","222","83","27.9","8.9","53","40","23.9","16.0","114","43","14.3","5.3","39","25","34.2","20.2","61","39","7.7","4.8","15","24","24.6","32.9","57","32","7.2","4.0","0","12","0.0","39.3"
"1400000US34017011100","Census Tract 111, Hudson County, New Jersey","1664","111","(X)","(X)","194","75","11.7","4.5","598","120","35.9","6.5","87","62","14.5","9.9","159","68","9.6","4.2","53","42","33.3","19.4","74","41","4.4","2.5","8","13","10.8","17.7","195","79","11.7","4.7","46","39","23.6","17.5"
"1400000US34017011200","Census Tract 112, Hudson County, New Jersey","2402","127","(X)","(X)","126","91","5.2","3.9","599","173","24.9","7.0","48","51","8.0","9.5","173","103","7.2","4.2","17","29","9.8","16.5","102","61","4.2","2.6","17","27","16.7","23.7","239","124","10.0","5.3","44","58","18.4","23.9"
"1400000US34017011300","Census Tract 113, Hudson County, New Jersey","1011","101","(X)","(X)","52","43","5.1","4.3","344","78","34.0","6.7","42","41","12.2","12.0","109","51","10.8","5.1","0","12","0.0","25.3","24","27","2.4","2.6","0","12","0.0","60.5","30","27","3.0","2.7","10","16","33.3","44.5"
"1400000US34017011400","Census Tract 114, Hudson County, New Jersey","1273","82","(X)","(X)","124","86","9.7","6.7","310","107","24.4","8.0","27","36","8.7","12.4","218","92","17.1","7.2","67","61","30.7","20.8","37","29","2.9","2.3","7","11","18.9","28.3","68","46","5.3","3.5","23","28","33.8","33.9"
"1400000US34017011500","Census Tract 115, Hudson County, New Jersey","1120","97","(X)","(X)","66","50","5.9","4.5","244","100","21.8","8.4","34","29","13.9","13.3","60","45","5.4","4.1","26","36","43.3","44.7","46","39","4.1","3.6","6","9","13.0","23.3","84","59","7.5","5.2","0","12","0.0","31.0"
"1400000US34017011600","Census Tract 116, Hudson County, New Jersey","1804","91","(X)","(X)","116","74","6.4","4.0","391","137","21.7","7.3","97","72","24.8","18.0","55","43","3.0","2.4","11","14","20.0","25.4","40","27","2.2","1.5","0","12","0.0","46.9","123","72","6.8","4.0","8","11","6.5","9.6"
"1400000US34017012300","Census Tract 123, Hudson County, New Jersey","955","50","(X)","(X)","150","55","15.7","5.6","474","65","49.6","5.8","142","52","30.0","10.0","134","52","14.0","5.5","8","11","6.0","9.1","12","13","1.3","1.3","0","12","0.0","85.6","14","17","1.5","1.8","0","12","0.0","79.3"
"1400000US34017012400","Census Tract 124, Hudson County, New Jersey","1088","71","(X)","(X)","114","67","10.5","6.1","201","79","18.5","7.1","14","22","7.0","10.3","262","85","24.1","7.9","69","62","26.3","19.7","60","37","5.5","3.5","19","22","31.7","31.5","54","66","5.0","6.1","12","19","22.2","50.6"
"1400000US34017012500","Census Tract 125, Hudson County, New Jersey","1392","78","(X)","(X)","159","105","11.4","7.5","496","128","35.6","9.0","126","102","25.4","20.0","263","73","18.9","5.2","33","31","12.5","12.4","41","37","2.9","2.7","0","12","0.0","46.3","17","24","1.2","1.7","0","12","0.0","71.9"
"1400000US34017012600","Census Tract 126, Hudson County, New Jersey","1232","72","(X)","(X)","235","84","19.1","6.6","457","102","37.1","7.7","117","70","25.6","14.3","369","95","30.0","7.6","108","67","29.3","15.9","50","34","4.1","2.7","10","15","20.0","26.9","18","20","1.5","1.6","0","12","0.0","69.9"
"1400000US34017012700","Census Tract 127, Hudson County, New Jersey","1890","93","(X)","(X)","246","102","13.0","5.3","586","128","31.0","6.4","114","69","19.5","10.8","337","101","17.8","5.3","122","76","36.2","19.4","68","47","3.6","2.5","10","17","14.7","24.0","22","23","1.2","1.2","0","17","0.0","63.2"
"1400000US34017012800","Census Tract 128, Hudson County, New Jersey","1460","91","(X)","(X)","239","91","16.4","6.1","626","105","42.9","6.7","160","73","25.6","10.3","326","104","22.3","7.1","79","47","24.2","11.6","39","30","2.7","2.1","0","12","0.0","47.5","24","23","1.6","1.5","0","12","0.0","60.5"
"1400000US34017012900","Census Tract 129, Hudson County, New Jersey","1229","94","(X)","(X)","198","86","16.1","6.7","574","106","46.7","7.4","170","83","29.6","13.5","201","66","16.4","5.4","17","19","8.5","8.8","11","14","0.9","1.1","11","14","100.0","89.4","41","34","3.3","2.7","0","12","0.0","46.3"
"1400000US34017013000","Census Tract 130, Hudson County, New Jersey","1174","67","(X)","(X)","126","75","10.7","6.4","669","114","57.0","8.2","98","65","14.6","9.4","179","78","15.2","6.9","21","31","11.7","15.9","27","25","2.3","2.1","7","11","25.9","39.3","36","38","3.1","3.2","0","12","0.0","49.4"
"1400000US34017013100","Census Tract 131, Hudson County, New Jersey","698","47","(X)","(X)","166","74","23.8","10.2","259","75","37.1","10.1","106","71","40.9","20.6","191","60","27.4","8.4","29","20","15.2","10.5","65","44","9.3","6.2","31","32","47.7","38.0","14","15","2.0","2.2","0","12","0.0","79.3"
"1400000US34017013200","Census Tract 132, Hudson County, New Jersey","1411","117","(X)","(X)","365","152","25.9","10.7","681","151","48.3","8.7","237","116","34.8","16.6","325","89","23.0","6.4","66","42","20.3","12.2","101","60","7.2","4.3","62","54","61.4","31.2","0","12","0.0","2.3","0","12","-","**"
"1400000US34017013300","Census Tract 133, Hudson County, New Jersey","1052","81","(X)","(X)","146","67","13.9","6.3","504","88","47.9","6.4","88","54","17.5","10.3","257","61","24.4","6.1","44","40","17.1","13.9","16","18","1.5","1.7","7","12","43.8","56.2","25","21","2.4","2.0","7","11","28.0","41.4"
"1400000US34017013400","Census Tract 134, Hudson County, New Jersey","749","63","(X)","(X)","186","57","24.8","7.2","518","57","69.2","5.8","157","53","30.3","9.5","108","38","14.4","4.9","20","18","18.5","15.4","23","16","3.1","2.2","9","10","39.1","38.2","0","12","0.0","4.2","0","12","-","**"
"1400000US34017013500","Census Tract 135, Hudson County, New Jersey","1687","99","(X)","(X)","347","122","20.6","7.1","625","115","37.0","6.1","275","110","44.0","14.7","331","112","19.6","6.6","49","49","14.8","13.6","175","66","10.4","3.9","23","32","13.1","17.7","44","43","2.6","2.6","0","17","0.0","44.7"
"1400000US34017013600","Census Tract 136, Hudson County, New Jersey","727","62","(X)","(X)","218","85","30.0","10.9","344","78","47.3","8.3","162","72","47.1","17.1","118","44","16.2","6.3","23","26","19.5","21.6","101","50","13.9","6.9","33","32","32.7","29.8","13","18","1.8","2.6","0","12","0.0","82.3"
"1400000US34017013700","Census Tract 137, Hudson County, New Jersey","934","66","(X)","(X)","244","86","26.1","8.8","578","92","61.9","8.4","188","86","32.5","12.5","147","59","15.7","6.3","33","27","22.4","16.6","56","32","6.0","3.5","23","26","41.1","36.7","0","12","0.0","3.4","0","12","-","**"
"1400000US34017013800","Census Tract 138, Hudson County, New Jersey","1279","87","(X)","(X)","211","66","16.5","4.8","332","90","26.0","6.4","114","55","34.3","14.8","254","63","19.9","4.9","49","27","19.3","9.8","314","63","24.6","4.9","48","25","15.3","7.2","0","12","0.0","2.5","0","12","-","**"
"1400000US34017013900","Census Tract 139, Hudson County, New Jersey","1246","91","(X)","(X)","201","66","16.1","5.3","266","92","21.3","7.2","45","33","16.9","12.9","366","91","29.4","7.1","58","38","15.8","9.8","222","83","17.8","6.6","78","48","35.1","17.7","24","36","1.9","2.9","20","31","83.3","45.1"
"1400000US34017014000","Census Tract 140, Hudson County, New Jersey","1666","110","(X)","(X)","289","102","17.3","6.1","1182","124","70.9","5.4","243","90","20.6","7.6","111","47","6.7","2.8","10","16","9.0","13.8","25","40","1.5","2.4","0","12","0.0","59.3","46","47","2.8","2.8","36","43","78.3","39.0"
"1400000US34017014101","Census Tract 141.01, Hudson County, New Jersey","1925","109","(X)","(X)","97","59","5.0","3.0","468","122","24.3","6.0","43","50","9.2","10.4","304","103","15.8","5.4","0","12","0.0","10.1","302","74","15.7","3.9","54","34","17.9","11.0","0","12","0.0","1.7","0","12","-","**"
"1400000US34017014102","Census Tract 141.02, Hudson County, New Jersey","2303","150","(X)","(X)","502","177","21.8","7.4","1367","228","59.4","8.6","458","176","33.5","12.1","162","91","7.0","3.9","12","19","7.4","11.9","90","54","3.9","2.4","32","35","35.6","31.2","0","17","0.0","1.4","0","17","-","**"
"1400000US34017014200","Census Tract 142, Hudson County, New Jersey","2000","134","(X)","(X)","164","94","8.2","4.6","1219","194","61.0","8.4","152","93","12.5","7.2","167","96","8.4","4.8","12","18","7.2","12.4","18","21","0.9","1.1","0","17","0.0","69.9","0","17","0.0","1.6","0","17","-","**"
"1400000US34017014300","Census Tract 143, Hudson County, New Jersey","1785","121","(X)","(X)","297","102","16.6","5.9","1328","111","74.4","4.3","255","104","19.2","7.9","75","38","4.2","2.1","24","23","32.0","23.7","71","43","4.0","2.4","18","19","25.4","23.8","7","12","0.4","0.7","0","17","0.0","100.0"
"1400000US34017014400","Census Tract 144, Hudson County, New Jersey","2420","165","(X)","(X)","285","130","11.8","5.4","1633","194","67.5","5.9","269","129","16.5","7.7","118","77","4.9","3.2","16","26","13.6","22.2","13","21","0.5","0.9","0","17","0.0","82.3","52","50","2.1","2.1","0","17","0.0","41.1"
"1400000US34017014501","Census Tract 145.01, Hudson County, New Jersey","1998","130","(X)","(X)","360","151","18.0","7.3","1502","156","75.2","5.7","334","146","22.2","9.1","84","53","4.2","2.6","13","21","15.5","27.4","31","33","1.6","1.7","0","17","0.0","53.3","118","72","5.9","3.6","13","22","11.0","18.2"
"1400000US34017014502","Census Tract 145.02, Hudson County, New Jersey","1715","91","(X)","(X)","721","110","42.0","6.4","1373","109","80.1","4.1","700","108","51.0","7.5","17","19","1.0","1.1","0","12","0.0","71.9","21","31","1.2","1.8","21","31","100.0","64.7","11","16","0.6","1.0","0","12","0.0","89.4"
"1400000US34017014600","Census Tract 146, Hudson County, New Jersey","1191","98","(X)","(X)","173","82","14.5","6.8","876","127","73.6","8.8","159","83","18.2","9.5","32","27","2.7","2.3","0","12","0.0","52.4","26","40","2.2","3.4","0","12","0.0","58.2","34","30","2.9","2.6","14","21","41.2","53.1"
"1400000US34017014700","Census Tract 147, Hudson County, New Jersey","1658","90","(X)","(X)","268","90","16.2","5.3","1253","138","75.6","6.0","244","88","19.5","6.5","102","47","6.2","2.9","9","14","8.8","12.3","46","36","2.8","2.2","15","23","32.6","45.4","26","29","1.6","1.8","0","17","0.0","58.2"
"1400000US34017014800","Census Tract 148, Hudson County, New Jersey","2208","173","(X)","(X)","516","143","23.4","6.3","1539","207","69.7","8.2","429","138","27.9","8.9","42","41","1.9","1.9","0","17","0.0","45.8","87","91","3.9","4.1","87","91","100.0","30.2","53","53","2.4","2.4","0","17","0.0","40.7"
"1400000US34017014900","Census Tract 149, Hudson County, New Jersey","1031","71","(X)","(X)","130","71","12.6","6.7","666","90","64.6","6.2","123","70","18.5","9.8","180","49","17.5","5.1","7","11","3.9","6.0","16","17","1.6","1.6","0","12","0.0","74.1","16","25","1.6","2.4","0","12","0.0","74.1"
"1400000US34017015001","Census Tract 150.01, Hudson County, New Jersey","1218","112","(X)","(X)","132","51","10.8","4.0","240","106","19.7","8.5","10","15","4.2","6.6","254","81","20.9","6.7","21","25","8.3","9.7","191","63","15.7","5.0","91","38","47.6","15.7","28","23","2.3","1.8","10","16","35.7","45.5"
"1400000US34017015002","Census Tract 150.02, Hudson County, New Jersey","2348","190","(X)","(X)","521","219","22.2","8.6","1717","213","73.1","6.6","509","222","29.6","11.6","119","78","5.1","3.3","12","22","10.1","18.5","15","26","0.6","1.1","0","17","0.0","76.6","15","26","0.6","1.1","0","17","0.0","76.6"
"1400000US34017015100","Census Tract 151, Hudson County, New Jersey","1107","110","(X)","(X)","273","107","24.7","9.1","780","106","70.5","6.1","263","103","33.7","11.7","129","41","11.7","3.6","10","18","7.8","13.1","21","24","1.9","2.2","0","12","0.0","64.7","32","34","2.9","3.1","0","12","0.0","52.4"
"1400000US34017015201","Census Tract 152.01, Hudson County, New Jersey","1463","89","(X)","(X)","65","36","4.4","2.5","244","57","16.7","3.8","32","33","13.1","13.4","348","83","23.8","5.6","6","10","1.7","2.9","211","66","14.4","4.5","27","26","12.8","12.1","68","94","4.6","6.4","0","12","0.0","35.7"
"1400000US34017015202","Census Tract 152.02, Hudson County, New Jersey","2447","212","(X)","(X)","448","184","18.3","7.1","1465","255","59.9","8.2","385","179","26.3","10.6","234","107","9.6","4.6","33","37","14.1","14.0","113","84","4.6","3.3","30","28","26.5","29.9","0","17","0.0","1.3","0","17","-","**"
"1400000US34017015300","Census Tract 153, Hudson County, New Jersey","1687","101","(X)","(X)","590","144","35.0","8.5","1308","133","77.5","7.1","575","144","44.0","10.4","89","58","5.3","3.4","0","12","0.0","29.7","30","21","1.8","1.2","15","14","50.0","41.2","0","12","0.0","1.9","0","12","-","**"
"1400000US34017015500","Census Tract 155, Hudson County, New Jersey","1838","93","(X)","(X)","505","142","27.5","7.7","1562","131","85.0","5.4","496","140","31.8","8.2","46","35","2.5","1.9","9","15","19.6","30.6","0","17","0.0","1.8","0","17","-","**","65","62","3.5","3.4","0","17","0.0","36.7"
"1400000US34017015600","Census Tract 156, Hudson County, New Jersey","1485","95","(X)","(X)","529","121","35.6","7.8","1298","107","87.4","4.2","522","121","40.2","8.9","19","20","1.3","1.3","0","12","0.0","68.0","40","30","2.7","2.0","7","11","17.5","32.1","7","10","0.5","0.7","0","12","0.0","100.0"
"1400000US34017015700","Census Tract 157, Hudson County, New Jersey","1135","87","(X)","(X)","398","116","35.1","9.1","1043","100","91.9","4.9","398","116","38.2","9.2","0","12","0.0","2.8","0","12","-","**","13","21","1.1","1.8","0","12","0.0","82.3","0","12","0.0","2.8","0","12","-","**"
"1400000US34017015801","Census Tract 158.01, Hudson County, New Jersey","1626","95","(X)","(X)","205","77","12.6","4.6","129","70","7.9","4.3","0","12","0.0","22.0","218","76","13.4","4.7","0","12","0.0","13.8","534","94","32.8","5.5","156","52","29.2","9.4","69","59","4.2","3.5","49","55","71.0","38.9"
"1400000US34017015802","Census Tract 158.02, Hudson County, New Jersey","2603","149","(X)","(X)","986","199","37.9","7.1","2121","176","81.5","4.2","986","199","46.5","8.1","84","72","3.2","2.8","0","17","0.0","31.0","13","22","0.5","0.9","0","17","0.0","82.3","0","17","0.0","1.2","0","17","-","**"
"1400000US34017015900","Census Tract 159, Hudson County, New Jersey","1880","122","(X)","(X)","679","135","36.1","6.8","1532","145","81.5","5.2","657","138","42.9","8.2","37","27","2.0","1.5","14","17","37.8","34.8","21","19","1.1","1.0","8","12","38.1","46.1","22","33","1.2","1.7","0","17","0.0","63.2"
"1400000US34017016000","Census Tract 160, Hudson County, New Jersey","1193","76","(X)","(X)","303","84","25.4","7.0","973","90","81.6","6.0","303","84","31.1","8.4","36","26","3.0","2.2","0","12","0.0","49.4","36","44","3.0","3.6","0","12","0.0","49.4","11","17","0.9","1.5","0","12","0.0","89.4"
"1400000US34017016100","Census Tract 161, Hudson County, New Jersey","1231","91","(X)","(X)","536","118","43.5","8.9","1015","106","82.5","5.7","493","112","48.6","9.8","64","45","5.2","3.6","33","34","51.6","38.5","18","21","1.5","1.7","10","16","55.6","55.6","0","12","0.0","2.6","0","12","-","**"
"1400000US34017016200","Census Tract 162, Hudson County, New Jersey","1505","102","(X)","(X)","501","114","33.3","7.1","1325","130","88.0","4.4","430","113","32.5","8.0","60","25","4.0","1.7","40","22","66.7","44.0","11","17","0.7","1.1","11","17","100.0","89.4","37","36","2.5","2.4","20","26","54.1","54.1"
"1400000US34017016300","Census Tract 163, Hudson County, New Jersey","1824","108","(X)","(X)","564","104","30.9","5.7","1496","127","82.0","4.5","555","106","37.1","7.2","102","44","5.6","2.4","9","14","8.8","12.4","43","42","2.4","2.3","0","17","0.0","45.2","0","17","0.0","1.8","0","17","-","**"
"1400000US34017016400","Census Tract 164, Hudson County, New Jersey","1430","102","(X)","(X)","458","122","32.0","8.3","1179","116","82.4","5.3","458","122","38.8","9.7","8","12","0.6","0.8","0","12","0.0","100.0","36","40","2.5","2.8","0","12","0.0","49.4","11","16","0.8","1.1","0","12","0.0","89.4"
"1400000US34017016500","Census Tract 165, Hudson County, New Jersey","1593","121","(X)","(X)","306","118","19.2","7.1","1130","148","70.9","7.0","286","122","25.3","9.8","162","74","10.2","4.8","20","24","12.3","14.8","53","47","3.3","2.9","0","12","0.0","40.7","17","19","1.1","1.2","0","12","0.0","71.9"
"1400000US34017016600","Census Tract 166, Hudson County, New Jersey","1493","76","(X)","(X)","433","135","29.0","8.5","1168","118","78.2","6.0","427","133","36.6","10.0","51","37","3.4","2.5","0","12","0.0","41.5","26","21","1.7","1.4","6","9","23.1","36.9","20","23","1.3","1.6","0","12","0.0","66.3"
"1400000US34017016700","Census Tract 167, Hudson County, New Jersey","601","49","(X)","(X)","149","54","24.8","9.3","471","63","78.4","7.3","149","54","31.6","11.5","30","25","5.0","4.3","0","12","0.0","54.1","11","12","1.8","2.0","0","12","0.0","89.4","4","8","0.7","1.4","0","12","0.0","100.0"
"1400000US34017016800","Census Tract 168, Hudson County, New Jersey","1170","73","(X)","(X)","381","107","32.6","8.6","1030","86","88.0","4.8","381","107","37.0","9.7","9","14","0.8","1.2","0","12","0.0","98.9","0","12","0.0","2.7","0","12","-","**","9","14","0.8","1.2","0","12","0.0","98.9"
"1400000US34017016900","Census Tract 169, Hudson County, New Jersey","1127","107","(X)","(X)","413","99","36.6","8.0","842","116","74.7","7.1","413","99","49.0","9.4","75","47","6.7","4.0","0","12","0.0","33.5","7","10","0.6","0.9","0","12","0.0","100.0","0","12","0.0","2.8","0","12","-","**"
"1400000US34017017000","Census Tract 170, Hudson County, New Jersey","1862","105","(X)","(X)","371","139","19.9","7.3","1465","146","78.7","6.1","335","130","22.9","8.5","87","57","4.7","3.0","18","28","20.7","30.4","69","44","3.7","2.4","18","20","26.1","26.9","22","34","1.2","1.9","0","17","0.0","63.2"
"1400000US34017017100","Census Tract 171, Hudson County, New Jersey","1718","101","(X)","(X)","363","115","21.1","6.7","1351","130","78.6","5.5","301","108","22.3","7.6","41","39","2.4","2.3","41","39","100.0","46.3","23","30","1.3","1.8","0","12","0.0","61.8","48","45","2.8","2.6","21","35","43.8","52.6"
"1400000US34017017200","Census Tract 172, Hudson County, New Jersey","1189","76","(X)","(X)","416","123","35.0","10.0","850","113","71.5","7.9","361","119","42.5","12.3","67","48","5.6","4.0","43","46","64.2","35.1","35","30","2.9","2.5","12","18","34.3","46.0","0","12","0.0","2.7","0","12","-","**"
"1400000US34017017300","Census Tract 173, Hudson County, New Jersey","1015","65","(X)","(X)","123","74","12.1","7.2","510","95","50.2","8.7","112","72","22.0","12.8","61","39","6.0","3.9","4","8","6.6","13.4","82","47","8.1","4.6","0","12","0.0","31.5","7","11","0.7","1.1","7","11","100.0","100.0"
"1400000US34017017400","Census Tract 174, Hudson County, New Jersey","975","59","(X)","(X)","350","71","35.9","6.8","885","64","90.8","3.7","350","71","39.5","7.2","0","12","0.0","3.3","0","12","-","**","0","12","0.0","3.3","0","12","-","**","7","10","0.7","1.1","0","12","0.0","100.0"
"1400000US34017017500","Census Tract 175, Hudson County, New Jersey","1285","90","(X)","(X)","381","106","29.6","7.8","1112","111","86.5","4.8","381","106","34.3","8.8","33","27","2.6","2.0","0","12","0.0","51.6","0","12","0.0","2.5","0","12","-","**","0","12","0.0","2.5","0","12","-","**"
"1400000US34017017600","Census Tract 176, Hudson County, New Jersey","1087","85","(X)","(X)","391","119","36.0","11.0","916","92","84.3","6.0","373","118","40.7","12.5","38","42","3.5","3.9","18","28","47.4","52.6","0","12","0.0","2.9","0","12","-","**","0","12","0.0","2.9","0","12","-","**"
"1400000US34017017700","Census Tract 177, Hudson County, New Jersey","721","66","(X)","(X)","145","54","20.1","7.3","477","63","66.2","6.2","126","51","26.4","10.0","50","25","6.9","3.6","7","8","14.0","16.4","26","25","3.6","3.3","8","10","30.8","38.0","9","10","1.2","1.3","4","6","44.4","55.6"
"1400000US34017017800","Census Tract 178, Hudson County, New Jersey","2321","206","(X)","(X)","461","177","19.9","7.3","1649","230","71.0","6.9","424","181","25.7","10.2","97","73","4.2","3.2","14","21","14.4","23.3","59","53","2.5","2.3","23","24","39.0","40.8","0","17","0.0","1.4","0","17","-","**"
"1400000US34017017900","Census Tract 179, Hudson County, New Jersey","1471","93","(X)","(X)","34","32","2.3","2.1","166","68","11.3","4.6","0","12","0.0","17.7","143","48","9.7","3.1","7","14","4.9","9.3","191","57","13.0","4.0","27","28","14.1","14.5","0","12","0.0","2.2","0","12","-","**"
"1400000US34017018000","Census Tract 180, Hudson County, New Jersey","1752","114","(X)","(X)","223","84","12.7","4.5","722","111","41.2","5.9","185","82","25.6","10.0","150","65","8.6","3.7","38","24","25.3","15.6","59","26","3.4","1.5","0","12","0.0","38.6","21","22","1.2","1.3","0","12","0.0","64.7"
