,Id2,Id,name,totalPop,under5yr,under18yr,over65yr
1528,29091,0500000US29091,"Howell County, Missouri",40076,2533,9540,7952
1529,29093,0500000US29093,"Iron County, Missouri",10177,529,2131,2177
1530,29095,0500000US29095,"Jackson County, Missouri",700307,46270,164979,104655
1531,29097,0500000US29097,"Jasper County, Missouri",120636,8277,30127,18863
1532,29099,0500000US29099,"Jefferson County, Missouri",224347,13211,51958,33636
1533,29101,0500000US29101,"Johnson County, Missouri",53652,3340,11436,6790
1534,29103,0500000US29103,"Knox County, Missouri",3947,231,917,871
1535,29105,0500000US29105,"Laclede County, Missouri",35713,2482,8827,6373
1536,29107,0500000US29107,"Lafayette County, Missouri",32598,1893,7471,6150
1537,29109,0500000US29109,"Lawrence County, Missouri",38359,2555,9667,7018
1538,29111,0500000US29111,"Lewis County, Missouri",9855,562,2173,1822
1539,29113,0500000US29113,"Lincoln County, Missouri",57686,3995,14658,7740
1540,29115,0500000US29115,"Linn County, Missouri",12037,730,2834,2543
1541,29117,0500000US29117,"Livingston County, Missouri",15146,852,3168,2915
1542,29119,0500000US29119,"McDonald County, Missouri",23078,1711,5951,3527
1543,29121,0500000US29121,"Macon County, Missouri",15153,863,3470,3447
1544,29123,0500000US29123,"Madison County, Missouri",12188,730,2820,2330
1545,29125,0500000US29125,"Maries County, Missouri",8769,389,1780,1883
1546,29127,0500000US29127,"Marion County, Missouri",28592,1859,6649,5168
1547,29129,0500000US29129,"Mercer County, Missouri",3641,234,867,803
1548,29131,0500000US29131,"Miller County, Missouri",25336,1584,5918,4878
1549,29133,0500000US29133,"Mississippi County, Missouri",13336,674,2804,2372
1550,29135,0500000US29135,"Moniteau County, Missouri",16121,1013,3933,2543
1551,29137,0500000US29137,"Monroe County, Missouri",8664,511,1895,2023
1552,29139,0500000US29139,"Montgomery County, Missouri",11534,617,2530,2442
1553,29141,0500000US29141,"Morgan County, Missouri",20358,1303,4657,4772
1554,29143,0500000US29143,"New Madrid County, Missouri",17296,1074,4008,3313
1555,29145,0500000US29145,"Newton County, Missouri",58266,3563,13796,10553
1556,29147,0500000US29147,"Nodaway County, Missouri",22304,1060,3537,3404
1557,29149,0500000US29149,"Oregon County, Missouri",10541,632,2378,2458
1558,29151,0500000US29151,"Osage County, Missouri",13714,830,3171,2390
1559,29153,0500000US29153,"Ozark County, Missouri",9017,376,1693,2600
1560,29155,0500000US29155,"Pemiscot County, Missouri",16272,1179,4183,2781
1561,29157,0500000US29157,"Perry County, Missouri",19150,1130,4470,3472
1562,29159,0500000US29159,"Pettis County, Missouri",42542,2830,10466,7123
1563,29161,0500000US29161,"Phelps County, Missouri",44732,2506,9324,7352
1564,29163,0500000US29163,"Pike County, Missouri",18504,1135,4072,3212
1565,29165,0500000US29165,"Platte County, Missouri",102985,6376,24501,14969
1566,29167,0500000US29167,"Polk County, Missouri",32201,1985,7343,5808
1567,29169,0500000US29169,"Pulaski County, Missouri",52014,3435,11371,4674
1568,29171,0500000US29171,"Putnam County, Missouri",4757,293,1055,1167
1569,29173,0500000US29173,"Ralls County, Missouri",10212,491,2153,2222
1570,29175,0500000US29175,"Randolph County, Missouri",24763,1446,5379,4157
1571,29177,0500000US29177,"Ray County, Missouri",22883,1261,5143,4244
1572,29179,0500000US29179,"Reynolds County, Missouri",6254,269,1221,1449
1573,29181,0500000US29181,"Ripley County, Missouri",13401,812,3075,2734
1574,29183,0500000US29183,"St. Charles County, Missouri",399182,23483,92666,60779
1575,29185,0500000US29185,"St. Clair County, Missouri",9395,569,1878,2538
1576,29186,0500000US29186,"Ste. Genevieve County, Missouri",17888,977,3880,3485
1577,29187,0500000US29187,"St. Francois County, Missouri",66692,3635,14102,10965
1578,29189,0500000US29189,"St. Louis County, Missouri",996945,58894,219527,180210
1579,29195,0500000US29195,"Saline County, Missouri",22895,1294,5120,4182
1580,29197,0500000US29197,"Schuyler County, Missouri",4599,366,1156,910
1581,29199,0500000US29199,"Scotland County, Missouri",4966,439,1463,899
1582,29201,0500000US29201,"Scott County, Missouri",38458,2444,9253,6940
1583,29203,0500000US29203,"Shannon County, Missouri",8189,426,1759,1810
1584,29205,0500000US29205,"Shelby County, Missouri",6050,395,1457,1287
1585,29207,0500000US29207,"Stoddard County, Missouri",29206,1652,6351,5847
1586,29209,0500000US29209,"Stone County, Missouri",31749,1213,5207,9837
1587,29211,0500000US29211,"Sullivan County, Missouri",6221,410,1396,1259
1588,29213,0500000US29213,"Taney County, Missouri",55852,3189,11774,12108
1589,29215,0500000US29215,"Texas County, Missouri",25571,1427,5432,5391
1590,29217,0500000US29217,"Vernon County, Missouri",20528,1257,4841,3977
1591,29219,0500000US29219,"Warren County, Missouri",34711,2209,8254,6103
1592,29221,0500000US29221,"Washington County, Missouri",24943,1451,5688,4161
1593,29223,0500000US29223,"Wayne County, Missouri",13122,686,2698,3086
1594,29225,0500000US29225,"Webster County, Missouri",39109,2974,10663,6014
1595,29227,0500000US29227,"Worth County, Missouri",2040,108,415,505
1596,29229,0500000US29229,"Wright County, Missouri",18378,1349,4703,3630
1597,29510,0500000US29510,"St. Louis city, Missouri",302838,18712,57526,41490
1598,30001,0500000US30001,"Beaverhead County, Montana",9404,437,1637,2070
1599,30003,0500000US30003,"Big Horn County, Montana",13338,1237,4479,1707
1600,30005,0500000US30005,"Blaine County, Montana",6807,562,2015,1049
1601,30007,0500000US30007,"Broadwater County, Montana",6085,301,1211,1440
1602,30009,0500000US30009,"Carbon County, Montana",10714,387,1869,2762
1603,30011,0500000US30011,"Carter County, Montana",1238,91,252,319
1604,30013,0500000US30013,"Cascade County, Montana",81643,5436,18289,15160
1605,30015,0500000US30015,"Chouteau County, Montana",5745,291,1338,1171
1606,30017,0500000US30017,"Custer County, Montana",11586,692,2472,2313
1607,30019,0500000US30019,"Daniels County, Montana",1747,90,374,463
1608,30021,0500000US30021,"Dawson County, Montana",8680,528,1884,1724
1609,30023,0500000US30023,"Deer Lodge County, Montana",9131,332,1311,2183
1610,30025,0500000US30025,"Fallon County, Montana",2920,217,791,494
1611,30027,0500000US30027,"Fergus County, Montana",11113,614,2317,2724
1612,30029,0500000US30029,"Flathead County, Montana",102106,5907,22475,19949
1613,30031,0500000US30031,"Gallatin County, Montana",111876,6467,22425,14146
1614,30033,0500000US30033,"Garfield County, Montana",1268,74,281,295
1615,30035,0500000US30035,"Glacier County, Montana",13747,1258,4289,1653
1616,30037,0500000US30037,"Golden Valley County, Montana",826,43,175,224
1617,30039,0500000US30039,"Granite County, Montana",3378,114,517,1032
1618,30041,0500000US30041,"Hill County, Montana",16347,1472,4519,2486
1619,30043,0500000US30043,"Jefferson County, Montana",12097,523,2466,2594
1620,30045,0500000US30045,"Judith Basin County, Montana",1952,88,378,529
1621,30047,0500000US30047,"Lake County, Montana",30250,1859,7062,6682
1622,30049,0500000US30049,"Lewis and Clark County, Montana",68700,4013,14770,12903
1623,30051,0500000US30051,"Liberty County, Montana",2430,147,516,500
1624,30053,0500000US30053,"Lincoln County, Montana",19794,883,3609,5670
1625,30055,0500000US30055,"McCone County, Montana",1675,94,339,438
1626,30057,0500000US30057,"Madison County, Montana",8768,348,1369,2474
1627,30059,0500000US30059,"Meagher County, Montana",1866,98,361,573
1628,30061,0500000US30061,"Mineral County, Montana",4316,209,781,1247
1629,30063,0500000US30063,"Missoula County, Montana",118791,6109,22315,18506
1630,30065,0500000US30065,"Musselshell County, Montana",4651,201,864,1235
1631,30067,0500000US30067,"Park County, Montana",16736,752,2945,3799
1632,30069,0500000US30069,"Petroleum County, Montana",513,19,92,128
1633,30071,0500000US30071,"Phillips County, Montana",4074,289,968,910
1634,30073,0500000US30073,"Pondera County, Montana",5972,434,1432,1219
1635,30075,0500000US30075,"Powder River County, Montana",1716,76,287,466
1636,30077,0500000US30077,"Powell County, Montana",6968,275,1020,1436
1637,30079,0500000US30079,"Prairie County, Montana",1087,49,188,346
1638,30081,0500000US30081,"Ravalli County, Montana",43172,2070,8246,11138
1639,30083,0500000US30083,"Richland County, Montana",10913,737,2757,1632
1640,30085,0500000US30085,"Roosevelt County, Montana",11059,1132,3705,1266
1641,30087,0500000US30087,"Rosebud County, Montana",9063,761,2624,1431
1642,30089,0500000US30089,"Sanders County, Montana",11844,564,2076,3701
1643,30091,0500000US30091,"Sheridan County, Montana",3424,178,698,774
1644,30093,0500000US30093,"Silver Bow County, Montana",34993,2017,7087,6667
1645,30095,0500000US30095,"Stillwater County, Montana",9534,428,2076,2160
1646,30097,0500000US30097,"Sweet Grass County, Montana",3710,170,734,986
1647,30099,0500000US30099,"Teton County, Montana",6162,425,1500,1398
1648,30101,0500000US30101,"Toole County, Montana",4853,319,1000,896
1649,30103,0500000US30103,"Treasure County, Montana",679,55,142,194
1650,30105,0500000US30105,"Valley County, Montana",7437,437,1703,1738
1651,30107,0500000US30107,"Wheatland County, Montana",2236,140,554,534
1652,30109,0500000US30109,"Wibaux County, Montana",1034,64,221,251
1653,30111,0500000US30111,"Yellowstone County, Montana",160137,10023,37629,27117
1654,31001,0500000US31001,"Adams County, Nebraska",31511,2085,7460,5736
1655,31003,0500000US31003,"Antelope County, Nebraska",6336,440,1511,1493
1656,31005,0500000US31005,"Arthur County, Nebraska",465,24,120,102
1657,31007,0500000US31007,"Banner County, Nebraska",730,49,172,174
1658,31009,0500000US31009,"Blaine County, Nebraska",476,26,91,121
1659,31011,0500000US31011,"Boone County, Nebraska",5239,327,1216,1196
1660,31013,0500000US31013,"Box Butte County, Nebraska",10772,727,2704,2042
1661,31015,0500000US31015,"Boyd County, Nebraska",1955,88,371,598
1662,31017,0500000US31017,"Brown County, Nebraska",2973,131,633,776
1663,31019,0500000US31019,"Buffalo County, Nebraska",49615,3476,11637,7197
1664,31021,0500000US31021,"Burt County, Nebraska",6488,349,1452,1566
1665,31023,0500000US31023,"Butler County, Nebraska",8058,464,1868,1687
1666,31025,0500000US31025,"Cass County, Nebraska",26159,1544,6299,4577
1667,31027,0500000US31027,"Cedar County, Nebraska",8446,567,2150,1808
1668,31029,0500000US31029,"Chase County, Nebraska",3977,259,1018,814
1669,31031,0500000US31031,"Cherry County, Nebraska",5761,392,1354,1256
1670,31033,0500000US31033,"Cheyenne County, Nebraska",9310,571,2184,1808
1671,31035,0500000US31035,"Clay County, Nebraska",6214,440,1533,1262
1672,31037,0500000US31037,"Colfax County, Nebraska",10881,979,3230,1465
1673,31039,0500000US31039,"Cuming County, Nebraska",8940,596,2211,1965
1674,31041,0500000US31041,"Custer County, Nebraska",10840,701,2599,2431
1675,31043,0500000US31043,"Dakota County, Nebraska",20083,1744,5729,2735
1676,31045,0500000US31045,"Dawes County, Nebraska",8716,433,1531,1616
1677,31047,0500000US31047,"Dawson County, Nebraska",23709,1895,6453,3947
1678,31049,0500000US31049,"Deuel County, Nebraska",1825,97,396,429
1679,31051,0500000US31051,"Dixon County, Nebraska",5709,409,1459,1146
1680,31053,0500000US31053,"Dodge County, Nebraska",36791,2515,8983,7077
1681,31055,0500000US31055,"Douglas County, Nebraska",566880,42731,145250,73752
1682,31057,0500000US31057,"Dundy County, Nebraska",1770,86,339,447
1683,31059,0500000US31059,"Fillmore County, Nebraska",5527,297,1098,1250
1684,31061,0500000US31061,"Franklin County, Nebraska",3023,155,586,853
1685,31063,0500000US31063,"Frontier County, Nebraska",2608,130,494,623
1686,31065,0500000US31065,"Furnas County, Nebraska",4715,271,1030,1181
1687,31067,0500000US31067,"Gage County, Nebraska",21493,1265,4839,4473
1688,31069,0500000US31069,"Garden County, Nebraska",1897,88,372,530
1689,31071,0500000US31071,"Garfield County, Nebraska",1987,95,365,571
1690,31073,0500000US31073,"Gosper County, Nebraska",1996,117,447,477
1691,31075,0500000US31075,"Grant County, Nebraska",660,56,162,149
1692,31077,0500000US31077,"Greeley County, Nebraska",2356,150,536,604
1693,31079,0500000US31079,"Hall County, Nebraska",61607,4818,16920,9150
1694,31081,0500000US31081,"Hamilton County, Nebraska",9280,584,2234,1847
1695,31083,0500000US31083,"Harlan County, Nebraska",3401,184,721,891
1696,31085,0500000US31085,"Hayes County, Nebraska",916,68,206,252
1697,31087,0500000US31087,"Hitchcock County, Nebraska",2806,152,640,711
1698,31089,0500000US31089,"Holt County, Nebraska",10178,717,2559,2197
1699,31091,0500000US31091,"Hooker County, Nebraska",682,42,151,208
1700,31093,0500000US31093,"Howard County, Nebraska",6468,402,1571,1364
1701,31095,0500000US31095,"Jefferson County, Nebraska",7097,398,1564,1698
1702,31097,0500000US31097,"Johnson County, Nebraska",5134,240,966,963
1703,31099,0500000US31099,"Kearney County, Nebraska",6544,415,1611,1281
1704,31101,0500000US31101,"Keith County, Nebraska",8021,447,1585,2142
1705,31103,0500000US31103,"Keya Paha County, Nebraska",810,33,158,251
1706,31105,0500000US31105,"Kimball County, Nebraska",3618,218,781,883
1707,31107,0500000US31107,"Knox County, Nebraska",8419,544,2039,2078
1708,31109,0500000US31109,"Lancaster County, Nebraska",317272,20112,72512,44139
1709,31111,0500000US31111,"Lincoln County, Nebraska",35185,2110,8259,6805
1710,31113,0500000US31113,"Logan County, Nebraska",749,48,194,169
1711,31115,0500000US31115,"Loup County, Nebraska",618,30,117,165
1712,31117,0500000US31117,"McPherson County, Nebraska",492,16,91,119
1713,31119,0500000US31119,"Madison County, Nebraska",35392,2598,8969,5643
1714,31121,0500000US31121,"Merrick County, Nebraska",7733,456,1744,1590
1715,31123,0500000US31123,"Morrill County, Nebraska",4686,259,1081,993
1716,31125,0500000US31125,"Nance County, Nebraska",3532,195,791,755
1717,31127,0500000US31127,"Nemaha County, Nebraska",6958,411,1508,1397
1718,31129,0500000US31129,"Nuckolls County, Nebraska",4195,214,838,1137
1719,31131,0500000US31131,"Otoe County, Nebraska",15985,1053,3834,3110
1720,31133,0500000US31133,"Pawnee County, Nebraska",2632,168,569,755
1721,31135,0500000US31135,"Perkins County, Nebraska",2929,198,733,687
1722,31137,0500000US31137,"Phelps County, Nebraska",8996,534,2137,1864
1723,31139,0500000US31139,"Pierce County, Nebraska",7142,447,1761,1378
1724,31141,0500000US31141,"Platte County, Nebraska",33363,2444,8696,5727
1725,31143,0500000US31143,"Polk County, Nebraska",5278,261,1195,1208
1726,31145,0500000US31145,"Red Willow County, Nebraska",10726,636,2348,2231
1727,31147,0500000US31147,"Richardson County, Nebraska",7937,453,1672,1958
1728,31149,0500000US31149,"Rock County, Nebraska",1360,81,271,363
1729,31151,0500000US31151,"Saline County, Nebraska",14350,962,3613,2155
1730,31153,0500000US31153,"Sarpy County, Nebraska",184459,13311,50551,21677
1731,31155,0500000US31155,"Saunders County, Nebraska",21303,1327,5174,3992
1732,31157,0500000US31157,"Scotts Bluff County, Nebraska",35989,2448,9001,6849
1733,31159,0500000US31159,"Seward County, Nebraska",17318,1003,4088,2916
1734,31161,0500000US31161,"Sheridan County, Nebraska",5190,333,1149,1393
1735,31163,0500000US31163,"Sherman County, Nebraska",3038,162,638,823
1736,31165,0500000US31165,"Sioux County, Nebraska",1187,45,221,339
1737,31167,0500000US31167,"Stanton County, Nebraska",5970,380,1499,1066
1738,31169,0500000US31169,"Thayer County, Nebraska",5039,314,1157,1273
1739,31171,0500000US31171,"Thomas County, Nebraska",720,43,172,187
1740,31173,0500000US31173,"Thurston County, Nebraska",7303,782,2641,865
1741,31175,0500000US31175,"Valley County, Nebraska",4190,257,960,1061
1742,31177,0500000US31177,"Washington County, Nebraska",20667,1217,5017,3673
1743,31179,0500000US31179,"Wayne County, Nebraska",9403,511,1882,1536
1744,31181,0500000US31181,"Webster County, Nebraska",3533,169,775,810
1745,31183,0500000US31183,"Wheeler County, Nebraska",805,47,156,208
1746,31185,0500000US31185,"York County, Nebraska",13772,902,3239,2800
1747,32001,0500000US32001,"Churchill County, Nevada",24440,1589,5574,4628
1748,32003,0500000US32003,"Clark County, Nevada",2231647,139917,517629,328692
1749,32005,0500000US32005,"Douglas County, Nevada",48467,1641,7917,13808
1750,32007,0500000US32007,"Elko County, Nevada",52460,3861,14298,5943
1751,32009,0500000US32009,"Esmeralda County, Nevada",826,27,126,304
1752,32011,0500000US32011,"Eureka County, Nevada",2003,100,476,326
1753,32013,0500000US32013,"Humboldt County, Nevada",16786,1195,4537,2294
1754,32015,0500000US32015,"Lander County, Nevada",5575,430,1482,882
1755,32017,0500000US32017,"Lincoln County, Nevada",5201,215,1031,1288
1756,32019,0500000US32019,"Lyon County, Nevada",55808,3053,11946,11813
1757,32021,0500000US32021,"Mineral County, Nevada",4514,252,888,1114
1758,32023,0500000US32023,"Nye County, Nevada",45346,1992,7618,13634
1759,32027,0500000US32027,"Pershing County, Nevada",6666,267,1086,1063
1760,32029,0500000US32029,"Storey County, Nevada",4029,98,486,1268
1761,32031,0500000US32031,"Washoe County, Nevada",465735,27705,100776,76161
1762,32033,0500000US32033,"White Pine County, Nevada",9475,503,1884,1702
1763,32510,0500000US32510,"Carson City, Nevada",55414,3150,11243,11261
1764,33001,0500000US33001,"Belknap County, New Hampshire",61022,2707,11281,13505
1765,33003,0500000US33003,"Carroll County, New Hampshire",48779,1813,7659,13612
1766,33005,0500000US33005,"Cheshire County, New Hampshire",76493,3397,13685,15224
1767,33007,0500000US33007,"Coos County, New Hampshire",31589,1256,5139,7494
1768,33009,0500000US33009,"Grafton County, New Hampshire",89786,3664,14522,18566
1769,33011,0500000US33011,"Hillsborough County, New Hampshire",415247,21458,84629,65348
1770,33013,0500000US33013,"Merrimack County, New Hampshire",151132,7167,28949,27566
1771,33015,0500000US33015,"Rockingham County, New Hampshire",309176,14304,59995,55538
1772,33017,0500000US33017,"Strafford County, New Hampshire",130090,6217,24136,19535
1773,33019,0500000US33019,"Sullivan County, New Hampshire",43144,2037,8175,9257
1774,34001,0500000US34001,"Atlantic County, New Jersey",265429,14367,56347,47611
1775,34003,0500000US34003,"Bergen County, New Jersey",936692,49659,198355,161086
1776,34005,0500000US34005,"Burlington County, New Jersey",445384,22802,92652,75401
1777,34007,0500000US34007,"Camden County, New Jersey",507078,30911,115090,79408
1778,34009,0500000US34009,"Cape May County, New Jersey",92560,4294,16215,24586
1779,34011,0500000US34011,"Cumberland County, New Jersey",150972,9497,36107,23053
1780,34013,0500000US34013,"Essex County, New Jersey",799767,52554,188977,108532
1781,34015,0500000US34015,"Gloucester County, New Jersey",291408,15126,63440,46126
1782,34017,0500000US34017,"Hudson County, New Jersey",676061,46924,138221,79920
1783,34019,0500000US34019,"Hunterdon County, New Jersey",124714,5173,24097,23105
1784,34021,0500000US34021,"Mercer County, New Jersey",369811,20928,78695,56000
1785,34023,0500000US34023,"Middlesex County, New Jersey",829685,47754,180190,124198
1786,34025,0500000US34025,"Monmouth County, New Jersey",621354,30897,131723,109201
1787,34027,0500000US34027,"Morris County, New Jersey",494228,24782,104322,84336
1788,34029,0500000US34029,"Ocean County, New Jersey",601651,42498,144247,135652
1789,34031,0500000US34031,"Passaic County, New Jersey",503310,33867,119860,73213
1790,34033,0500000US34033,"Salem County, New Jersey",62607,3360,13379,11637
1791,34035,0500000US34035,"Somerset County, New Jersey",331164,16889,72515,51618
1792,34037,0500000US34037,"Sussex County, New Jersey",140799,6369,27874,24362
1793,34039,0500000US34039,"Union County, New Jersey",558067,35127,130522,80252
1794,34041,0500000US34041,"Warren County, New Jersey",105779,4850,20815,19230
1795,35001,0500000US35001,"Bernalillo County, New Mexico",678701,37745,147370,111216
1796,35003,0500000US35003,"Catron County, New Mexico",3578,110,437,1486
1797,35005,0500000US35005,"Chaves County, New Mexico",64689,4276,17044,10326
1798,35006,0500000US35006,"Cibola County, New Mexico",26746,1690,6309,4306
1799,35007,0500000US35007,"Colfax County, New Mexico",12110,582,2198,3249
1800,35009,0500000US35009,"Curry County, New Mexico",49437,3986,12994,6202
1801,35011,0500000US35011,"De Baca County, New Mexico",1781,86,399,497
1802,35013,0500000US35013,"Doña Ana County, New Mexico",217522,13944,53231,34338
1803,35015,0500000US35015,"Eddy County, New Mexico",57900,4265,15344,8406
1804,35017,0500000US35017,"Grant County, New Mexico",27346,1435,5460,7584
1805,35019,0500000US35019,"Guadalupe County, New Mexico",4341,212,905,850
1806,35021,0500000US35021,"Harding County, New Mexico",655,25,80,247
1807,35023,0500000US35023,"Hidalgo County, New Mexico",4240,267,961,948
1808,35025,0500000US35025,"Lea County, New Mexico",69611,5434,20752,7948
1809,35027,0500000US35027,"Lincoln County, New Mexico",19556,915,3601,5617
1810,35028,0500000US35028,"Los Alamos County, New Mexico",19101,1008,4256,3410
1811,35029,0500000US35029,"Luna County, New Mexico",23963,1814,6240,5052
1812,35031,0500000US35031,"McKinley County, New Mexico",72290,5169,20771,8969
1813,35033,0500000US35033,"Mora County, New Mexico",4506,207,806,1296
1814,35035,0500000US35035,"Otero County, New Mexico",66781,4582,15551,11474
1815,35037,0500000US35037,"Quay County, New Mexico",8253,419,1754,2101
1816,35039,0500000US35039,"Rio Arriba County, New Mexico",39006,2418,9121,7558
1817,35041,0500000US35041,"Roosevelt County, New Mexico",18743,1325,4552,2672
1818,35043,0500000US35043,"Sandoval County, New Mexico",145179,7991,33748,25756
1819,35045,0500000US35045,"San Juan County, New Mexico",125043,8328,33054,18685
1820,35047,0500000US35047,"San Miguel County, New Mexico",27591,1292,5069,5992
1821,35049,0500000US35049,"Santa Fe County, New Mexico",150056,6449,26988,36485
1822,35051,0500000US35051,"Sierra County, New Mexico",10968,552,1709,4006
1823,35053,0500000US35053,"Socorro County, New Mexico",16735,962,3758,3230
1824,35055,0500000US35055,"Taos County, New Mexico",32835,1448,5778,8688
1825,35057,0500000US35057,"Torrance County, New Mexico",15591,778,3226,3231
1826,35059,0500000US35059,"Union County, New Mexico",4118,193,776,862
1827,35061,0500000US35061,"Valencia County, New Mexico",76456,4339,17911,13502
1828,36001,0500000US36001,"Albany County, New York",307117,15326,56359,52073
1829,36003,0500000US36003,"Allegany County, New York",46430,2432,9390,8815
1830,36005,0500000US36005,"Bronx County, New York",1432132,102439,354692,183375
1831,36007,0500000US36007,"Broome County, New York",191659,10042,36990,36542
1832,36009,0500000US36009,"Cattaraugus County, New York",76840,4272,16933,14729
1833,36011,0500000US36011,"Cayuga County, New York",77145,3846,15155,14750
1834,36013,0500000US36013,"Chautauqua County, New York",127939,6915,25997,25704
1835,36015,0500000US36015,"Chemung County, New York",84254,4713,18029,15975
1836,36017,0500000US36017,"Chenango County, New York",47536,2569,9840,9683
1837,36019,0500000US36019,"Clinton County, New York",80695,3914,14491,13764
1838,36021,0500000US36021,"Columbia County, New York",59916,2500,10358,14255
1839,36023,0500000US36023,"Cortland County, New York",47823,2527,9238,7890
1840,36025,0500000US36025,"Delaware County, New York",44527,1709,7352,10902
1841,36027,0500000US36027,"Dutchess County, New York",293718,13331,55149,51633
1842,36029,0500000US36029,"Erie County, New York",919719,50045,186092,165052
1843,36031,0500000US36031,"Essex County, New York",37300,1455,6062,8743
1844,36033,0500000US36033,"Franklin County, New York",50293,2405,9750,8452
1845,36035,0500000US36035,"Fulton County, New York",53591,2676,10770,10499
1846,36037,0500000US36037,"Genesee County, New York",57511,2992,11699,10750
1847,36039,0500000US36039,"Greene County, New York",47491,1967,7815,10508
1848,36041,0500000US36041,"Hamilton County, New York",4434,116,573,1386
1849,36043,0500000US36043,"Herkimer County, New York",61833,3158,12755,12815
1850,36045,0500000US36045,"Jefferson County, New York",111755,8720,26798,15276
1851,36047,0500000US36047,"Kings County, New York",2582830,187240,588975,359246
1852,36049,0500000US36049,"Lewis County, New York",26447,1631,6053,4845
1853,36051,0500000US36051,"Livingston County, New York",63227,2708,11155,11307
1854,36053,0500000US36053,"Madison County, New York",70795,3287,13463,12955
1855,36055,0500000US36055,"Monroe County, New York",742474,40620,154214,128049
1856,36057,0500000US36057,"Montgomery County, New York",49455,3068,11248,9203
1857,36059,0500000US36059,"Nassau County, New York",1358343,74286,291496,241283
1858,36061,0500000US36061,"New York County, New York",1628701,76939,233360,268902
1859,36063,0500000US36063,"Niagara County, New York",210433,11064,42064,40109
1860,36065,0500000US36065,"Oneida County, New York",229577,12799,48653,43059
1861,36067,0500000US36067,"Onondaga County, New York",461809,26136,98024,78635
1862,36069,0500000US36069,"Ontario County, New York",109864,5448,22144,21893
1863,36071,0500000US36071,"Orange County, New York",381951,25255,97160,53541
1864,36073,0500000US36073,"Orleans County, New York",40612,2070,7858,7277
1865,36075,0500000US36075,"Oswego County, New York",117898,6410,24769,19265
1866,36077,0500000US36077,"Otsego County, New York",59749,2530,9550,12657
1867,36079,0500000US36079,"Putnam County, New York",98892,4444,19590,17169
1868,36081,0500000US36081,"Queens County, New York",2278906,141209,458457,357517
1869,36083,0500000US36083,"Rensselaer County, New York",159442,8391,31191,27031
1870,36085,0500000US36085,"Richmond County, New York",476179,27413,104038,77053
1871,36087,0500000US36087,"Rockland County, New York",325695,26349,91712,51107
1872,36089,0500000US36089,"St. Lawrence County, New York",108047,5535,21894,18826
1873,36091,0500000US36091,"Saratoga County, New York",230163,11788,46168,41728
1874,36093,0500000US36093,"Schenectady County, New York",155350,8948,33334,26590
1875,36095,0500000US36095,"Schoharie County, New York",31097,1265,5405,6797
1876,36097,0500000US36097,"Schuyler County, New York",17912,906,3438,3822
1877,36099,0500000US36099,"Seneca County, New York",34300,1768,6804,6591
1878,36101,0500000US36101,"Steuben County, New York",95796,5193,20504,18850
1879,36103,0500000US36103,"Suffolk County, New York",1481093,79299,313019,249756
1880,36105,0500000US36105,"Sullivan County, New York",75498,4280,16001,14238
1881,36107,0500000US36107,"Tioga County, New York",48560,2501,10210,9854
1882,36109,0500000US36109,"Tompkins County, New York",102793,3920,15006,14900
1883,36111,0500000US36111,"Ulster County, New York",178599,7834,31517,35328
1884,36113,0500000US36113,"Warren County, New York",64265,2887,11743,14291
1885,36115,0500000US36115,"Washington County, New York",61197,2862,11465,11919
1886,36117,0500000US36117,"Wayne County, New York",90064,4836,19198,17002
1887,36119,0500000US36119,"Westchester County, New York",967612,53786,211912,165008
1888,36121,0500000US36121,"Wyoming County, New York",40085,1978,7575,7188
1889,36123,0500000US36123,"Yates County, New York",24841,1490,5448,5172
1890,37001,0500000US37001,"Alamance County, North Carolina",166436,9632,37015,28127
1891,37003,0500000US37003,"Alexander County, North Carolina",37353,1826,7529,7489
1892,37005,0500000US37005,"Alleghany County, North Carolina",11161,518,1944,3023
1893,37007,0500000US37007,"Anson County, North Carolina",24877,1276,4895,4594
1894,37009,0500000US37009,"Ashe County, North Carolina",27109,1106,4783,6967
1895,37011,0500000US37011,"Avery County, North Carolina",17505,653,2621,3891
1896,37013,0500000US37013,"Beaufort County, North Carolina",47079,2277,9475,11281
1897,37015,0500000US37015,"Bertie County, North Carolina",19026,818,3350,4379
1898,37017,0500000US37017,"Bladen County, North Carolina",33190,1684,6782,7247
1899,37019,0500000US37019,"Brunswick County, North Carolina",136744,5304,20873,43070
1900,37021,0500000US37021,"Buncombe County, North Carolina",259103,12875,47834,51828
1901,37023,0500000US37023,"Burke County, North Carolina",90382,4366,17095,18294
1902,37025,0500000US37025,"Cabarrus County, North Carolina",211342,13684,54217,27948
1903,37027,0500000US37027,"Caldwell County, North Carolina",82029,4195,16490,16302
1904,37029,0500000US37029,"Camden County, North Carolina",10710,567,2445,1750
1905,37031,0500000US37031,"Carteret County, North Carolina",69524,2869,12208,17363
1906,37033,0500000US37033,"Caswell County, North Carolina",22698,1097,4272,4881
1907,37035,0500000US37035,"Catawba County, North Carolina",158652,8919,35043,28337
1908,37037,0500000US37037,"Chatham County, North Carolina",73139,3573,14764,17857
1909,37039,0500000US37039,"Cherokee County, North Carolina",28383,1194,4769,8397
1910,37041,0500000US37041,"Chowan County, North Carolina",14029,663,2830,3456
1911,37043,0500000US37043,"Clay County, North Carolina",11139,481,1924,3464
